Customer_ID,Age,Customer_Type,City,Region,Bank_Name,Branch_ID,Age_Group,Age_Group_Sort
202333,68.0,Employee,Pune,North,HDFC Bank,1346,60-69,5
202334,28.0,Employee,Mumbai,East,HDFC Bank,1851,18-29,1
202335,75.0,Business,Pune,West,HDFC Bank,1366,70-79,6
202336,,Employee,Nashik,North,HDFC Bank,1829,Unknown,7
202337,43.0,Individual,Nashik,East,HDFC Bank,1788,40-49,3
202338,51.0,Unknown,Nashik,West,HDFC Bank,1617,50-59,4
202339,63.0,Individual,Unknown,South,HDFC Bank,1548,60-69,5
202340,51.0,Business,Mumbai,West,HDFC Bank,1290,50-59,4
202341,46.0,Unknown,Pune,West,HDFC Bank,1421,40-49,3
202342,21.0,Employee,Nashik,North,HDFC Bank,1180,18-29,1
202343,34.0,Employee,Mumbai,South,HDFC Bank,1654,30-39,2
202344,52.0,Business,Pune,South,HDFC Bank,1113,50-59,4
202345,,Business,Mumbai,North,HDFC Bank,1237,Unknown,7
202346,58.0,Business,Kolhapur,West,HDFC Bank,1937,50-59,4
202347,56.0,Business,Nashik,East,HDFC Bank,1093,50-59,4
202348,32.0,Individual,Nagpur,North,HDFC Bank,1259,30-39,2
202349,,Business,Mumbai,West,HDFC Bank,1106,Unknown,7
202350,46.0,Business,Nashik,East,HDFC Bank,1243,40-49,3
202351,46.0,Business,Solapur,North,HDFC Bank,1422,40-49,3
202352,,Employee,Pune,North,HDFC Bank,1334,Unknown,7
202353,69.0,Unknown,Kolhapur,South,HDFC Bank,1022,60-69,5
202354,49.0,Employee,Nashik,South,HDFC Bank,1872,40-49,3
202355,19.0,Individual,Solapur,South,HDFC Bank,1270,18-29,1
202356,64.0,Individual,Mumbai,East,HDFC Bank,1985,60-69,5
202357,31.0,Business,Mumbai,North,HDFC Bank,1139,30-39,2
202358,37.0,Employee,Solapur,South,HDFC Bank,1465,30-39,2
202359,39.0,Individual,Kolhapur,South,HDFC Bank,1453,30-39,2
202360,28.0,Employee,Solapur,North,HDFC Bank,1383,18-29,1
202361,44.0,Individual,Pune,East,HDFC Bank,1593,40-49,3
202362,20.0,Individual,Mumbai,South,HDFC Bank,1376,18-29,1
202363,34.0,Business,Solapur,West,HDFC Bank,1437,30-39,2
202364,79.0,Business,Nagpur,East,HDFC Bank,1855,70-79,6
202365,61.0,Individual,Nagpur,South,HDFC Bank,1421,60-69,5
202366,73.0,Business,Solapur,West,HDFC Bank,1155,70-79,6
202367,45.0,Individual,Pune,South,HDFC Bank,1334,40-49,3
202368,46.0,Individual,Mumbai,East,HDFC Bank,1530,40-49,3
202369,38.0,Employee,Nagpur,North,HDFC Bank,1580,30-39,2
202370,64.0,Business,Solapur,North,HDFC Bank,1959,60-69,5
202371,33.0,Business,Solapur,East,HDFC Bank,1131,30-39,2
202372,54.0,Business,Nashik,South,HDFC Bank,1767,50-59,4
202373,76.0,Employee,Solapur,East,HDFC Bank,1720,70-79,6
202374,37.0,Employee,Pune,West,HDFC Bank,1500,30-39,2
202375,23.0,Employee,Nagpur,South,HDFC Bank,1521,18-29,1
202376,36.0,Business,Nashik,East,HDFC Bank,1139,30-39,2
202377,74.0,Business,Nagpur,North,HDFC Bank,1964,70-79,6
202378,22.0,Business,Nagpur,East,HDFC Bank,1134,18-29,1
202379,20.0,Employee,Unknown,South,HDFC Bank,1766,18-29,1
202380,76.0,Employee,Solapur,East,HDFC Bank,1811,70-79,6
202381,18.0,Individual,Pune,North,HDFC Bank,1406,18-29,1
202382,75.0,Employee,Solapur,West,HDFC Bank,1769,70-79,6
202383,77.0,Individual,Nashik,East,HDFC Bank,1093,70-79,6
202384,55.0,Business,Pune,East,HDFC Bank,1883,50-59,4
202385,32.0,Employee,Pune,West,HDFC Bank,1240,30-39,2
202386,51.0,Business,Kolhapur,East,HDFC Bank,1748,50-59,4
202387,78.0,Business,Mumbai,North,HDFC Bank,1164,70-79,6
202388,52.0,Business,Pune,West,HDFC Bank,1324,50-59,4
202389,66.0,Business,Kolhapur,North,HDFC Bank,1659,60-69,5
202390,42.0,Employee,Mumbai,North,HDFC Bank,1217,40-49,3
202391,41.0,Business,Solapur,North,HDFC Bank,1939,40-49,3
202392,29.0,Individual,Solapur,South,HDFC Bank,1619,18-29,1
202393,35.0,Employee,Solapur,West,HDFC Bank,1230,30-39,2
202394,32.0,Business,Kolhapur,South,HDFC Bank,1581,30-39,2
202395,61.0,Employee,Kolhapur,South,HDFC Bank,1732,60-69,5
202396,33.0,Individual,Mumbai,East,HDFC Bank,1585,30-39,2
202397,44.0,Business,Solapur,West,HDFC Bank,1178,40-49,3
202398,25.0,Individual,Nagpur,East,HDFC Bank,1079,18-29,1
202399,77.0,Business,Unknown,South,HDFC Bank,1353,70-79,6
202400,,Individual,Kolhapur,East,HDFC Bank,1670,Unknown,7
202401,42.0,Business,Kolhapur,North,HDFC Bank,1867,40-49,3
202402,34.0,Employee,Kolhapur,South,HDFC Bank,1680,30-39,2
202403,46.0,Business,Mumbai,North,HDFC Bank,1825,40-49,3
202404,70.0,Employee,Solapur,West,HDFC Bank,1900,70-79,6
202405,25.0,Business,Nagpur,East,HDFC Bank,1160,18-29,1
202406,32.0,Business,Pune,South,HDFC Bank,1426,30-39,2
202407,44.0,Individual,Pune,West,HDFC Bank,1402,40-49,3
202408,,Individual,Solapur,North,HDFC Bank,1031,Unknown,7
202409,67.0,Unknown,Nagpur,East,HDFC Bank,1120,60-69,5
202410,69.0,Unknown,Mumbai,East,HDFC Bank,1726,60-69,5
202411,24.0,Business,Kolhapur,South,HDFC Bank,1514,18-29,1
202412,20.0,Business,Kolhapur,East,HDFC Bank,1384,18-29,1
202413,46.0,Employee,Solapur,East,HDFC Bank,1739,40-49,3
202414,61.0,Employee,Pune,North,HDFC Bank,1424,60-69,5
202415,70.0,Business,Kolhapur,North,HDFC Bank,1475,70-79,6
202416,41.0,Individual,Pune,North,HDFC Bank,1559,40-49,3
202417,77.0,Individual,Pune,West,HDFC Bank,1166,70-79,6
202418,75.0,Individual,Solapur,West,HDFC Bank,1388,70-79,6
202419,20.0,Business,Nashik,East,HDFC Bank,1332,18-29,1
202420,37.0,Individual,Nashik,West,HDFC Bank,1522,30-39,2
202421,63.0,Business,Nashik,South,HDFC Bank,1749,60-69,5
202422,32.0,Employee,Nagpur,North,HDFC Bank,1789,30-39,2
202423,42.0,Individual,Solapur,West,HDFC Bank,1752,40-49,3
202424,47.0,Employee,Pune,East,HDFC Bank,1470,40-49,3
202425,31.0,Individual,Kolhapur,North,HDFC Bank,1703,30-39,2
202426,24.0,Business,Nagpur,West,HDFC Bank,1523,18-29,1
202427,34.0,Business,Nashik,North,HDFC Bank,1052,30-39,2
202428,79.0,Business,Mumbai,West,HDFC Bank,1566,70-79,6
202429,61.0,Business,Nagpur,East,HDFC Bank,1820,60-69,5
202430,37.0,Individual,Nagpur,West,HDFC Bank,1020,30-39,2
202431,53.0,Employee,Solapur,West,HDFC Bank,1018,50-59,4
202432,26.0,Business,Kolhapur,West,HDFC Bank,1964,18-29,1
202433,55.0,Individual,Nagpur,North,HDFC Bank,1855,50-59,4
202434,65.0,Employee,Kolhapur,West,HDFC Bank,1861,60-69,5
202435,74.0,Business,Solapur,West,HDFC Bank,1455,70-79,6
202436,77.0,Employee,Mumbai,West,HDFC Bank,1321,70-79,6
202437,39.0,Business,Pune,North,HDFC Bank,1826,30-39,2
202438,71.0,Unknown,Pune,East,HDFC Bank,1432,70-79,6
202439,70.0,Employee,Nashik,East,HDFC Bank,1993,70-79,6
202440,70.0,Business,Nashik,East,HDFC Bank,1058,70-79,6
202441,19.0,Individual,Mumbai,West,HDFC Bank,1150,18-29,1
202442,41.0,Employee,Pune,North,HDFC Bank,1770,40-49,3
202443,25.0,Business,Nashik,East,HDFC Bank,1439,18-29,1
202444,28.0,Employee,Kolhapur,East,HDFC Bank,1883,18-29,1
202445,30.0,Employee,Nagpur,East,HDFC Bank,1057,30-39,2
202446,34.0,Individual,Solapur,South,HDFC Bank,1727,30-39,2
202447,25.0,Employee,Nashik,North,HDFC Bank,1573,18-29,1
202448,38.0,Employee,Mumbai,South,HDFC Bank,1657,30-39,2
202449,35.0,Business,Pune,West,HDFC Bank,1956,30-39,2
202450,47.0,Business,Mumbai,East,HDFC Bank,1893,40-49,3
202451,35.0,Individual,Solapur,West,HDFC Bank,1750,30-39,2
202452,63.0,Employee,Solapur,North,HDFC Bank,1292,60-69,5
202453,64.0,Employee,Mumbai,West,HDFC Bank,1181,60-69,5
202454,48.0,Employee,Nashik,West,HDFC Bank,1880,40-49,3
202455,55.0,Individual,Nashik,East,HDFC Bank,1606,50-59,4
202456,49.0,Employee,Pune,North,HDFC Bank,1077,40-49,3
202457,28.0,Business,Kolhapur,West,HDFC Bank,1960,18-29,1
202458,62.0,Individual,Pune,South,HDFC Bank,1653,60-69,5
202459,,Business,Nagpur,East,HDFC Bank,1104,Unknown,7
202460,50.0,Business,Kolhapur,South,HDFC Bank,1260,50-59,4
202461,77.0,Individual,Nagpur,East,HDFC Bank,1606,70-79,6
202462,55.0,Business,Pune,West,HDFC Bank,1222,50-59,4
202463,58.0,Employee,Kolhapur,East,HDFC Bank,1989,50-59,4
202464,25.0,Individual,Kolhapur,West,HDFC Bank,1483,18-29,1
202465,28.0,Business,Nagpur,South,HDFC Bank,1701,18-29,1
202466,39.0,Employee,Mumbai,West,HDFC Bank,1128,30-39,2
202467,68.0,Unknown,Nashik,East,HDFC Bank,1318,60-69,5
202468,41.0,Unknown,Kolhapur,East,HDFC Bank,1706,40-49,3
202469,58.0,Employee,Kolhapur,East,HDFC Bank,1508,50-59,4
202470,34.0,Individual,Nagpur,South,HDFC Bank,1019,30-39,2
202471,29.0,Business,Kolhapur,North,HDFC Bank,1810,18-29,1
202472,74.0,Employee,Nagpur,South,HDFC Bank,1751,70-79,6
202473,63.0,Employee,Mumbai,West,HDFC Bank,1234,60-69,5
202474,49.0,Business,Kolhapur,West,HDFC Bank,1596,40-49,3
202475,32.0,Business,Solapur,South,HDFC Bank,1605,30-39,2
202476,33.0,Business,Pune,South,HDFC Bank,1553,30-39,2
202477,71.0,Business,Unknown,West,HDFC Bank,1875,70-79,6
202478,39.0,Individual,Solapur,West,HDFC Bank,1349,30-39,2
202479,45.0,Business,Mumbai,West,HDFC Bank,1452,40-49,3
202480,37.0,Individual,Unknown,North,HDFC Bank,1585,30-39,2
202481,50.0,Individual,Mumbai,North,HDFC Bank,1983,50-59,4
202482,27.0,Business,Mumbai,South,HDFC Bank,1876,18-29,1
202483,57.0,Individual,Nashik,South,HDFC Bank,1508,50-59,4
202484,49.0,Business,Unknown,North,HDFC Bank,1626,40-49,3
202485,67.0,Business,Pune,East,HDFC Bank,1422,60-69,5
202486,77.0,Employee,Solapur,North,HDFC Bank,1189,70-79,6
202487,50.0,Business,Nagpur,South,HDFC Bank,1943,50-59,4
202488,19.0,Employee,Pune,North,HDFC Bank,1124,18-29,1
202489,50.0,Individual,Mumbai,East,HDFC Bank,1005,50-59,4
202490,50.0,Employee,Nagpur,South,HDFC Bank,1457,50-59,4
202491,58.0,Individual,Nashik,West,HDFC Bank,1890,50-59,4
202492,30.0,Business,Pune,South,HDFC Bank,1553,30-39,2
202493,,Individual,Kolhapur,North,HDFC Bank,1569,Unknown,7
202494,50.0,Individual,Unknown,North,HDFC Bank,1938,50-59,4
202495,30.0,Business,Pune,East,HDFC Bank,1521,30-39,2
202496,69.0,Individual,Pune,North,HDFC Bank,1088,60-69,5
202497,43.0,Business,Kolhapur,East,HDFC Bank,1845,40-49,3
202498,39.0,Employee,Nagpur,South,HDFC Bank,1110,30-39,2
202499,56.0,Business,Nashik,North,HDFC Bank,1550,50-59,4
202500,19.0,Business,Kolhapur,South,HDFC Bank,1396,18-29,1
202501,55.0,Individual,Nashik,West,HDFC Bank,1970,50-59,4
202502,56.0,Employee,Kolhapur,West,HDFC Bank,1678,50-59,4
202503,43.0,Business,Pune,East,HDFC Bank,1010,40-49,3
202504,63.0,Employee,Nashik,North,HDFC Bank,1621,60-69,5
202505,75.0,Employee,Nagpur,South,HDFC Bank,1496,70-79,6
202506,67.0,Individual,Nagpur,South,HDFC Bank,1015,60-69,5
202507,32.0,Business,Solapur,North,HDFC Bank,1032,30-39,2
202508,,Individual,Nashik,South,HDFC Bank,1744,Unknown,7
202509,59.0,Business,Solapur,North,HDFC Bank,1488,50-59,4
202510,72.0,Employee,Kolhapur,North,HDFC Bank,1187,70-79,6
202511,61.0,Business,Mumbai,West,HDFC Bank,1735,60-69,5
202512,66.0,Business,Nagpur,North,HDFC Bank,1570,60-69,5
202513,57.0,Employee,Pune,South,HDFC Bank,1457,50-59,4
202514,28.0,Employee,Unknown,North,HDFC Bank,1050,18-29,1
202515,78.0,Business,Mumbai,West,HDFC Bank,1270,70-79,6
202516,,Individual,Pune,West,HDFC Bank,1463,Unknown,7
202517,76.0,Business,Nashik,East,HDFC Bank,1042,70-79,6
202518,23.0,Unknown,Nashik,South,HDFC Bank,1538,18-29,1
202519,26.0,Individual,Nagpur,North,HDFC Bank,1567,18-29,1
202520,23.0,Employee,Pune,South,HDFC Bank,1120,18-29,1
202521,26.0,Employee,Kolhapur,South,HDFC Bank,1624,18-29,1
202522,,Individual,Pune,North,HDFC Bank,1315,Unknown,7
202523,48.0,Employee,Solapur,West,HDFC Bank,1114,40-49,3
202524,49.0,Employee,Mumbai,South,HDFC Bank,1620,40-49,3
202525,,Employee,Nashik,East,HDFC Bank,1991,Unknown,7
202526,67.0,Employee,Unknown,South,HDFC Bank,1453,60-69,5
202527,29.0,Unknown,Pune,West,HDFC Bank,1686,18-29,1
202528,25.0,Employee,Nashik,East,HDFC Bank,1623,18-29,1
202529,25.0,Employee,Unknown,East,HDFC Bank,1611,18-29,1
202530,67.0,Employee,Nashik,East,HDFC Bank,1519,60-69,5
202531,,Employee,Nagpur,East,HDFC Bank,1958,Unknown,7
202532,79.0,Business,Nashik,North,HDFC Bank,1984,70-79,6
202533,37.0,Business,Kolhapur,North,HDFC Bank,1646,30-39,2
202534,79.0,Employee,Solapur,North,HDFC Bank,1762,70-79,6
202535,64.0,Business,Mumbai,East,HDFC Bank,1336,60-69,5
202536,76.0,Individual,Nashik,West,HDFC Bank,1239,70-79,6
202537,24.0,Business,Mumbai,South,HDFC Bank,1733,18-29,1
202538,28.0,Employee,Nashik,East,HDFC Bank,1385,18-29,1
202539,37.0,Employee,Pune,West,HDFC Bank,1144,30-39,2
202540,33.0,Business,Solapur,South,HDFC Bank,1376,30-39,2
202541,21.0,Employee,Kolhapur,East,HDFC Bank,1003,18-29,1
202542,23.0,Individual,Solapur,South,HDFC Bank,1793,18-29,1
202543,75.0,Individual,Mumbai,North,HDFC Bank,1845,70-79,6
202544,39.0,Unknown,Pune,North,HDFC Bank,1327,30-39,2
202545,43.0,Individual,Nagpur,North,HDFC Bank,1196,40-49,3
202546,20.0,Individual,Solapur,West,HDFC Bank,1388,18-29,1
202547,58.0,Business,Unknown,North,HDFC Bank,1639,50-59,4
202548,77.0,Individual,Pune,West,HDFC Bank,1260,70-79,6
202549,59.0,Business,Pune,North,HDFC Bank,1602,50-59,4
202550,31.0,Unknown,Mumbai,North,HDFC Bank,1836,30-39,2
202551,28.0,Business,Kolhapur,North,HDFC Bank,1770,18-29,1
202552,35.0,Employee,Pune,West,HDFC Bank,1933,30-39,2
202553,71.0,Employee,Pune,South,HDFC Bank,1093,70-79,6
202554,29.0,Employee,Nagpur,West,HDFC Bank,1256,18-29,1
202555,40.0,Employee,Mumbai,East,HDFC Bank,1135,40-49,3
202556,29.0,Employee,Mumbai,East,HDFC Bank,1524,18-29,1
202557,30.0,Business,Kolhapur,West,HDFC Bank,1979,30-39,2
202558,42.0,Employee,Pune,West,HDFC Bank,1709,40-49,3
202559,,Individual,Nagpur,South,HDFC Bank,1497,Unknown,7
202560,68.0,Individual,Nashik,West,HDFC Bank,1177,60-69,5
202561,75.0,Employee,Solapur,North,HDFC Bank,1111,70-79,6
202562,36.0,Individual,Mumbai,South,HDFC Bank,1263,30-39,2
202563,72.0,Business,Nagpur,West,HDFC Bank,1413,70-79,6
202564,63.0,Business,Kolhapur,West,HDFC Bank,1368,60-69,5
202565,53.0,Employee,Nagpur,East,HDFC Bank,1935,50-59,4
202566,62.0,Employee,Pune,South,HDFC Bank,1590,60-69,5
202567,25.0,Employee,Solapur,East,HDFC Bank,1377,18-29,1
202568,46.0,Individual,Mumbai,West,HDFC Bank,1767,40-49,3
202569,72.0,Individual,Nashik,South,HDFC Bank,1585,70-79,6
202570,70.0,Business,Pune,North,HDFC Bank,1382,70-79,6
202571,72.0,Individual,Mumbai,West,HDFC Bank,1672,70-79,6
202572,49.0,Business,Kolhapur,West,HDFC Bank,1510,40-49,3
202573,68.0,Individual,Mumbai,East,HDFC Bank,1712,60-69,5
202574,61.0,Business,Nagpur,North,HDFC Bank,1880,60-69,5
202575,35.0,Employee,Solapur,West,HDFC Bank,1819,30-39,2
202576,23.0,Individual,Nashik,East,HDFC Bank,1376,18-29,1
202577,35.0,Business,Solapur,East,HDFC Bank,1544,30-39,2
202578,36.0,Individual,Nagpur,West,HDFC Bank,1072,30-39,2
202579,39.0,Employee,Nashik,South,HDFC Bank,1973,30-39,2
202580,54.0,Business,Nashik,West,HDFC Bank,1503,50-59,4
202581,49.0,Individual,Pune,North,HDFC Bank,1351,40-49,3
202582,73.0,Individual,Nashik,West,HDFC Bank,1804,70-79,6
202583,58.0,Employee,Mumbai,South,HDFC Bank,1709,50-59,4
202584,76.0,Employee,Unknown,East,HDFC Bank,1324,70-79,6
202585,20.0,Business,Kolhapur,North,HDFC Bank,1387,18-29,1
202586,45.0,Individual,Kolhapur,North,HDFC Bank,1827,40-49,3
202587,27.0,Individual,Solapur,North,HDFC Bank,1239,18-29,1
202588,68.0,Employee,Pune,North,HDFC Bank,1975,60-69,5
202589,52.0,Employee,Nashik,South,HDFC Bank,1073,50-59,4
202590,78.0,Business,Nagpur,South,HDFC Bank,1030,70-79,6
202591,46.0,Individual,Mumbai,South,HDFC Bank,1478,40-49,3
202592,71.0,Individual,Pune,South,HDFC Bank,1013,70-79,6
202593,32.0,Business,Nashik,East,HDFC Bank,1716,30-39,2
202594,50.0,Business,Kolhapur,West,HDFC Bank,1315,50-59,4
202595,24.0,Employee,Nagpur,South,HDFC Bank,1067,18-29,1
202596,,Employee,Nashik,West,HDFC Bank,1639,Unknown,7
202597,66.0,Business,Pune,North,HDFC Bank,1537,60-69,5
202598,47.0,Business,Nagpur,East,HDFC Bank,1919,40-49,3
202599,,Individual,Nagpur,East,HDFC Bank,1695,Unknown,7
202600,48.0,Business,Nagpur,West,HDFC Bank,1648,40-49,3
202601,75.0,Business,Nagpur,West,HDFC Bank,1290,70-79,6
202602,78.0,Unknown,Nashik,West,HDFC Bank,1617,70-79,6
202603,41.0,Business,Nagpur,East,HDFC Bank,1974,40-49,3
202604,37.0,Employee,Nashik,South,HDFC Bank,1023,30-39,2
202605,54.0,Employee,Nagpur,East,HDFC Bank,1414,50-59,4
202606,21.0,Individual,Unknown,South,HDFC Bank,1850,18-29,1
202607,45.0,Business,Pune,North,HDFC Bank,1961,40-49,3
202608,61.0,Employee,Nashik,South,HDFC Bank,1705,60-69,5
202609,79.0,Employee,Kolhapur,West,HDFC Bank,1680,70-79,6
202610,37.0,Employee,Nashik,South,HDFC Bank,1035,30-39,2
202611,77.0,Employee,Solapur,South,HDFC Bank,1100,70-79,6
202612,41.0,Business,Kolhapur,East,HDFC Bank,1545,40-49,3
202613,67.0,Business,Pune,West,HDFC Bank,1888,60-69,5
202614,66.0,Business,Unknown,North,HDFC Bank,1038,60-69,5
202615,68.0,Business,Pune,South,HDFC Bank,1210,60-69,5
202616,49.0,Employee,Kolhapur,North,HDFC Bank,1741,40-49,3
202617,58.0,Individual,Unknown,West,HDFC Bank,1790,50-59,4
202618,53.0,Individual,Pune,South,HDFC Bank,1591,50-59,4
202619,75.0,Employee,Mumbai,East,HDFC Bank,1749,70-79,6
202620,70.0,Employee,Nashik,North,HDFC Bank,1171,70-79,6
202621,51.0,Individual,Pune,East,HDFC Bank,1837,50-59,4
202622,53.0,Individual,Mumbai,North,HDFC Bank,1441,50-59,4
202623,19.0,Employee,Mumbai,West,HDFC Bank,1058,18-29,1
202624,32.0,Employee,Nagpur,South,HDFC Bank,1409,30-39,2
202625,51.0,Unknown,Nagpur,North,HDFC Bank,1533,50-59,4
202626,53.0,Business,Kolhapur,East,HDFC Bank,1364,50-59,4
202627,23.0,Individual,Nashik,North,HDFC Bank,1366,18-29,1
202628,56.0,Employee,Nagpur,North,HDFC Bank,1343,50-59,4
202629,59.0,Individual,Kolhapur,North,HDFC Bank,1749,50-59,4
202630,68.0,Business,Nashik,North,HDFC Bank,1295,60-69,5
202631,68.0,Business,Kolhapur,North,HDFC Bank,1340,60-69,5
202632,75.0,Individual,Unknown,North,HDFC Bank,1605,70-79,6
202633,71.0,Business,Mumbai,East,HDFC Bank,1755,70-79,6
202634,78.0,Unknown,Nashik,North,HDFC Bank,1522,70-79,6
202635,29.0,Individual,Kolhapur,North,HDFC Bank,1628,18-29,1
202636,20.0,Employee,Kolhapur,North,HDFC Bank,1264,18-29,1
202637,62.0,Employee,Nagpur,South,HDFC Bank,1523,60-69,5
202638,35.0,Business,Nagpur,West,HDFC Bank,1665,30-39,2
202639,57.0,Employee,Nashik,West,HDFC Bank,1037,50-59,4
202640,38.0,Individual,Solapur,West,HDFC Bank,1130,30-39,2
202641,32.0,Employee,Nagpur,East,HDFC Bank,1381,30-39,2
202642,50.0,Employee,Pune,East,HDFC Bank,1224,50-59,4
202643,52.0,Employee,Nagpur,East,HDFC Bank,1142,50-59,4
202644,43.0,Employee,Solapur,North,HDFC Bank,1430,40-49,3
202645,25.0,Employee,Kolhapur,West,HDFC Bank,1388,18-29,1
202646,53.0,Business,Mumbai,North,HDFC Bank,1053,50-59,4
202647,65.0,Individual,Mumbai,South,HDFC Bank,1023,60-69,5
202648,47.0,Business,Kolhapur,West,HDFC Bank,1394,40-49,3
202649,40.0,Individual,Mumbai,South,HDFC Bank,1632,40-49,3
202650,59.0,Individual,Nagpur,South,HDFC Bank,1118,50-59,4
202651,61.0,Individual,Mumbai,North,HDFC Bank,1672,60-69,5
202652,31.0,Unknown,Solapur,West,HDFC Bank,1982,30-39,2
202653,31.0,Individual,Solapur,South,HDFC Bank,1585,30-39,2
202654,19.0,Employee,Nagpur,West,HDFC Bank,1184,18-29,1
202655,72.0,Business,Kolhapur,South,HDFC Bank,1947,70-79,6
202656,54.0,Business,Unknown,South,HDFC Bank,1191,50-59,4
202657,,Employee,Nagpur,North,HDFC Bank,1938,Unknown,7
202658,55.0,Individual,Mumbai,West,HDFC Bank,1731,50-59,4
202659,62.0,Business,Nagpur,North,HDFC Bank,1486,60-69,5
202660,58.0,Employee,Solapur,North,HDFC Bank,1632,50-59,4
202661,79.0,Employee,Nagpur,North,HDFC Bank,1720,70-79,6
202662,71.0,Business,Nagpur,North,HDFC Bank,1383,70-79,6
202663,77.0,Business,Pune,North,HDFC Bank,1811,70-79,6
202664,78.0,Individual,Solapur,South,HDFC Bank,1345,70-79,6
202665,64.0,Individual,Nashik,West,HDFC Bank,1472,60-69,5
202666,31.0,Business,Nashik,West,HDFC Bank,1675,30-39,2
202667,,Individual,Solapur,North,HDFC Bank,1779,Unknown,7
202668,56.0,Employee,Nashik,West,HDFC Bank,1951,50-59,4
202669,42.0,Individual,Mumbai,South,HDFC Bank,1002,40-49,3
202670,37.0,Individual,Unknown,North,HDFC Bank,1049,30-39,2
202671,19.0,Employee,Mumbai,East,HDFC Bank,1924,18-29,1
202672,56.0,Individual,Solapur,East,HDFC Bank,1875,50-59,4
202673,23.0,Employee,Nashik,South,HDFC Bank,1503,18-29,1
202674,34.0,Individual,Nashik,South,HDFC Bank,1983,30-39,2
202675,76.0,Business,Kolhapur,East,HDFC Bank,1210,70-79,6
202676,42.0,Individual,Mumbai,North,HDFC Bank,1972,40-49,3
202677,74.0,Business,Mumbai,South,HDFC Bank,1527,70-79,6
202678,45.0,Business,Nagpur,East,HDFC Bank,1679,40-49,3
202679,19.0,Business,Pune,North,HDFC Bank,1282,18-29,1
202680,52.0,Business,Nashik,South,HDFC Bank,1378,50-59,4
202681,54.0,Business,Kolhapur,West,HDFC Bank,1325,50-59,4
202682,22.0,Employee,Pune,West,HDFC Bank,1297,18-29,1
202683,18.0,Employee,Kolhapur,West,HDFC Bank,1696,18-29,1
202684,,Employee,Unknown,North,HDFC Bank,1137,Unknown,7
202685,29.0,Business,Nashik,South,HDFC Bank,1124,18-29,1
202686,73.0,Individual,Kolhapur,East,HDFC Bank,1933,70-79,6
202687,53.0,Employee,Mumbai,South,HDFC Bank,1391,50-59,4
202688,62.0,Individual,Nagpur,West,HDFC Bank,1401,60-69,5
202689,40.0,Individual,Kolhapur,West,HDFC Bank,1479,40-49,3
202690,64.0,Business,Solapur,North,HDFC Bank,1400,60-69,5
202691,48.0,Business,Nashik,East,HDFC Bank,1569,40-49,3
202692,28.0,Business,Nashik,North,HDFC Bank,1361,18-29,1
202693,27.0,Employee,Solapur,East,HDFC Bank,1065,18-29,1
202694,20.0,Business,Pune,South,HDFC Bank,1427,18-29,1
202695,71.0,Employee,Nagpur,North,HDFC Bank,1851,70-79,6
202696,31.0,Unknown,Pune,North,HDFC Bank,1713,30-39,2
202697,33.0,Employee,Solapur,North,HDFC Bank,1520,30-39,2
202698,27.0,Employee,Solapur,West,HDFC Bank,1431,18-29,1
202699,46.0,Business,Nagpur,West,HDFC Bank,1934,40-49,3
202700,27.0,Employee,Solapur,East,HDFC Bank,1104,18-29,1
202701,29.0,Business,Solapur,South,HDFC Bank,1088,18-29,1
202702,47.0,Business,Kolhapur,North,HDFC Bank,1600,40-49,3
202703,58.0,Employee,Nagpur,West,HDFC Bank,1855,50-59,4
202704,18.0,Business,Nashik,North,HDFC Bank,1005,18-29,1
202705,22.0,Individual,Pune,East,HDFC Bank,1157,18-29,1
202706,,Business,Nashik,East,HDFC Bank,1378,Unknown,7
202707,25.0,Business,Nashik,South,HDFC Bank,1329,18-29,1
202708,60.0,Employee,Kolhapur,East,HDFC Bank,1102,60-69,5
202709,29.0,Employee,Pune,North,HDFC Bank,1222,18-29,1
202710,18.0,Business,Nashik,South,HDFC Bank,1401,18-29,1
